player_name,actual_goals,xg,attempts,overperf
Cameron Borthwick-Jackson,0,0.06202325138563727,1,-0.06202325138563727
Luís Carlos Almeida da Cunha,0,0.0625069056640281,1,-0.0625069056640281
Guillermo Varela Olivera,0,0.06368099190200001,1,-0.06368099190200001
Missy Bo Kearns,0,0.06429461316160533,1,-0.06429461316160533
Aileen Whelan,10,10.064634886975314,91,-0.06463488697531439
Abigail Harrison,3,3.0647167940753137,28,-0.06471679407531372
Luke Shaw,0,0.0665954109706101,1,-0.0665954109706101
Dominique Johanna Anna Petrone Janssen,3,3.067328953696623,27,-0.06732895369662284
Ali Johnson,0,0.0681342801832681,1,-0.0681342801832681
Eric Daniel Djemba-Djemba,0,0.0685394939152583,1,-0.0685394939152583
Libby Bance,0,0.0710184809161466,1,-0.0710184809161466
Ashleigh Neville,2,2.0729799465464396,12,-0.07297994654643958
Ava Kuyken,0,0.07661411151418952,1,-0.07661411151418952
Ellen Jones,0,0.07917226727389262,1,-0.07917226727389262
Sophie Perry-Campbell,0,0.08492602539277154,1,-0.08492602539277154
Teddy Sheringham,0,0.0859563011777762,1,-0.0859563011777762
Satara Murray,0,0.09090968853846741,1,-0.09090968853846741
Paige Bailey Gayle,0,0.11707228985291884,2,-0.11707228985291884
Ji-Sung Park,0,0.11946161743808743,1,-0.11946161743808743
Timothy Evans Fosu-Mensah,0,0.12074956250451116,2,-0.12074956250451116
Esther Morgan,0,0.12126870646832341,2,-0.12126870646832341
Lois Joel,0,0.12327389988894366,2,-0.12327389988894366
Quinton Fortune Kolobea,0,0.12720052896242126,1,-0.12720052896242126
Alexandra Riley,0,0.1306443966542805,1,-0.1306443966542805
Ole Gunnar Solskjær,0,0.13453246935544877,2,-0.13453246935544877
Danielle Turner,2,2.1392586096277713,24,-0.13925860962777126
Bethan Roe,0,0.14537527809411915,2,-0.14537527809411915
Grace Clinton,0,0.14697540226903036,2,-0.14697540226903036
Megan Wynne,0,0.15625903758361856,1,-0.15625903758361856
Megan Campbell,0,0.158870932265171,1,-0.158870932265171
Adrienne Jordan,0,0.16199255607467067,2,-0.16199255607467067
Javier Hernández Balcázar,0,0.16326552154191,2,-0.16326552154191
Wes Brown,0,0.1667581299248777,1,-0.1667581299248777
Georgia Wilson,0,0.16679086916318722,2,-0.16679086916318722
Bethan Roberts,0,0.16845587906675571,2,-0.16845587906675571
Chloe Mccarron,0,0.17742891258838425,3,-0.17742891258838425
Ruby Grant,0,0.18732293602665623,2,-0.18732293602665623
Loren Dykes,0,0.19434077849624926,2,-0.19434077849624926
Emma Brownlie,0,0.19987838333190455,2,-0.19987838333190455
Crystal Alyssia Dunn Soubrier,0,0.20354697356317744,2,-0.20354697356317744
Kirsty Smith,0,0.20360638368123196,3,-0.20360638368123196
Lily Woodham,0,0.20538105683966212,3,-0.20538105683966212
Coral-Jade Haines,0,0.20578794277152374,3,-0.20578794277152374
Rakel Hönnudóttir,0,0.2137202763816874,3,-0.2137202763816874
Kiera Skeels,0,0.22831536549328812,3,-0.22831536549328812
Elizabeth Arnott,0,0.23191763439482713,1,-0.23191763439482713
Christie Murray,2,2.2319476820227324,24,-0.23194768202273242
Erin Bloomfield,0,0.2376981939566401,2,-0.2376981939566401
Hawa Cissoko,0,0.2433790566945009,2,-0.2433790566945009
Nor Mustafa,0,0.24458563126768906,2,-0.24458563126768906
Rachel Mclauchlan,0,0.24503964123161587,4,-0.24503964123161587
Ivana Fuso,0,0.2533947114508342,3,-0.2533947114508342
Abby Dahlkemper,0,0.25931471423800023,2,-0.25931471423800023
Dimitar Ivanov Berbatov,0,0.26008034870723934,2,-0.26008034870723934
Jade Moore,5,5.26037323634536,38,-0.2603732363453597
Ella Rutherford,2,2.2614415539600268,27,-0.2614415539600268
Paddy McNair,0,0.26309555453740574,3,-0.26309555453740574
Christen Annemarie Press,4,4.267032435108273,44,-0.26703243510827335
Charlotte Estcourt,0,0.26743996285340715,3,-0.26743996285340715
Yana Daniëls,4,4.268311244110957,35,-0.26831124411095697
Paige Williams,0,0.27782129787480386,4,-0.27782129787480386
Laura Vetterlein,1,1.279635054894458,10,-0.27963505489445795
Georgia Evans,0,0.28881242698482357,5,-0.28881242698482357
Leigh-Anne Robe,0,0.29180802506268905,5,-0.29180802506268905
Lisa-Marie Utland,1,1.2958229154246155,5,-0.2958229154246155
Malin Gut,0,0.2973861634628922,4,-0.2973861634628922
Bastian Schweinsteiger,1,1.3020425647395657,12,-0.3020425647395657
Rebecca Holloway,0,0.3070210563319443,5,-0.3070210563319443
Amy Rodgers,0,0.3107610322145361,5,-0.3107610322145361
Rebekah Ashley Stott,0,0.3158131622685595,2,-0.3158131622685595
Katrine Veje,0,0.31677933586308293,5,-0.31677933586308293
Bonnie Horwood,0,0.32343813888358,5,-0.32343813888358
Abbi Grant,2,2.3236416767744688,24,-0.32364167677446876
Jessie Alexandra Fleming,0,0.344569705279033,5,-0.344569705279033
Jessica Naz,0,0.3501454741319045,5,-0.3501454741319045
Marisa Ewers,0,0.3524393633592951,5,-0.3524393633592951
Jessica Park,0,0.35528860219390773,4,-0.35528860219390773
Sophie Howard,0,0.3719960180395964,5,-0.3719960180395964
Luis Antonio Valencia Mosquera,0,0.37451612378386295,5,-0.37451612378386295
Viktoria Schnaderbeck,0,0.37724277356633323,4,-0.37724277356633323
